model,checkpoint,term,task,prompt_id,prompt_template_bind,eb_star,eb_per_layer,best_layer,entropy,span_indices,n_term_tokens,prompt_template_beh,behavioral_score,step,model_short
pythia-160m-deduped,step15000,heading structure,generation,gen_005,An accessibility evaluation found improper heading structure. This means,0.727439,"[0.277357, 0.248409, 0.692533, 0.727439, 0.16488, 0.550722, 0.131648, 0.288555, 0.116305, 0.270893, 0.145819, 0.192028]",3,1.868986,"[6, 7]",2,An accessibility evaluation found improper heading structure. This means,0.0,15000,160m
pythia-160m-deduped,step15000,heading structure,generation,gen_006,"When organizing page content, heading structure ensures",0.673584,"[0.198992, 0.321265, 0.654458, 0.673584, 0.124066, 0.496708, 0.077999, 0.38032, 0.046115, 0.2657, 0.261136, 0.300674]",3,2.047827,"[6, 7]",2,"When organizing page content, heading structure ensures",0.0,15000,160m
pythia-160m-deduped,step15000,keyboard navigation,generation,gen_001,"In web accessibility, keyboard navigation is",0.640456,"[0.479894, 0.478218, 0.596908, 0.640456, 0.296296, 0.549996, 0.299046, 0.44755, 0.161911, 0.245093, 0.16978, 0.275866]",3,2.164516,"[5, 6]",2,"In web accessibility, keyboard navigation is",0.0,15000,160m
pythia-160m-deduped,step15000,keyboard navigation,generation,gen_002,"For users with motor disabilities, keyboard navigation",0.681867,"[0.453212, 0.259081, 0.681867, 0.662984, 0.200165, 0.502648, 0.16574, 0.231939, 0.08597, 0.252984, 0.10281, 0.243414]",2,2.085222,"[7, 8]",2,"For users with motor disabilities, keyboard navigation",0.0,15000,160m
pythia-160m-deduped,step15000,keyboard navigation,generation,gen_003,"To support keyboard navigation, developers should",0.637973,"[0.490545, 0.350642, 0.621282, 0.637973, 0.330851, 0.391368, 0.350036, 0.328543, 0.200333, 0.214637, 0.166852, 0.152619]",3,2.103116,"[3, 4]",2,"To support keyboard navigation, developers should",0.0,15000,160m
pythia-160m-deduped,step15000,keyboard navigation,generation,gen_004,"Without keyboard navigation support, motor-impaired users may",0.636003,"[0.542475, 0.597369, 0.528513, 0.636003, 0.40887, 0.27265, 0.149866, 0.496924, 0.137503, 0.299556, 0.343692, 0.314854]",3,2.136808,"[2, 3]",2,"Without keyboard navigation support, motor-impaired users may",0.0,15000,160m
pythia-160m-deduped,step15000,keyboard navigation,generation,gen_005,A manual test revealed keyboard navigation failures. This means,0.666743,"[0.611266, 0.487041, 0.600043, 0.666743, 0.224993, 0.415615, 0.194227, 0.319501, 0.188151, 0.21433, 0.209255, 0.270721]",3,2.066441,"[5, 6]",2,A manual test revealed keyboard navigation failures. This means,0.0,15000,160m
pythia-160m-deduped,step15000,keyboard navigation,generation,gen_006,"When developing interactive features, keyboard navigation ensures",0.655941,"[0.521251, 0.326177, 0.588186, 0.655941, 0.392693, 0.465984, 0.161824, 0.396989, 0.129484, 0.186771, 0.17481, 0.275322]",3,2.096381,"[6, 7]",2,"When developing interactive features, keyboard navigation ensures",0.0,15000,160m
pythia-160m-deduped,step15000,landmark region,generation,gen_001,"In web accessibility, a landmark region is",0.653515,"[0.299062, 0.207326, 0.653515, 0.637835, 0.218652, 0.1257, 0.121702, 0.572085, 0.126147, 0.259738, 0.265042, 0.495147]",2,2.051066,"[6, 7]",2,"In web accessibility, a landmark region is",0.0,15000,160m
pythia-160m-deduped,step15000,landmark region,generation,gen_002,"For screen reader users, landmark regions",0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,2.484907,[7],3,"For screen reader users, landmark regions",0.0,15000,160m
pythia-160m-deduped,step15000,landmark region,generation,gen_003,"To implement landmark regions, developers should",0.377828,"[0.145041, 0.123632, 0.189935, 0.377828, 0.204479, 0.055159, 0.118163, 0.163179, 0.180405, 0.068859, 0.241943, 0.171131]",3,2.28315,"[4, 5, 6]",3,"To implement landmark regions, developers should",0.0,15000,160m
pythia-160m-deduped,step15000,landmark region,generation,gen_004,"Without proper landmark regions, assistive technology users may",0.387739,"[0.145889, 0.112741, 0.183062, 0.387739, 0.12267, 0.096414, 0.086794, 0.159536, 0.312571, 0.072708, 0.207911, 0.175981]",3,2.280082,"[4, 5, 6]",3,"Without proper landmark regions, assistive technology users may",0.0,15000,160m
pythia-160m-deduped,step15000,landmark region,generation,gen_005,An HTML validation found missing landmark regions. This means,0.170322,"[0.170322, 0.087817, 0.096569, 0.124931, 0.109496, 0.082387, 0.113347, 0.095331, 0.049997, 0.148154, 0.145925, 0.147672]",0,2.21719,"[7, 8, 9]",3,An HTML validation found missing landmark regions. This means,0.0,15000,160m
pythia-160m-deduped,step15000,landmark region,generation,gen_006,"When structuring page layout, landmark regions ensure",0.694264,"[0.219582, 0.17187, 0.405921, 0.694264, 0.145943, 0.500999, 0.15471, 0.154713, 0.150206, 0.122337, 0.224198, 0.370815]",3,1.948075,"[8, 9]",3,"When structuring page layout, landmark regions ensure",0.0,15000,160m
pythia-160m-deduped,step15000,aria attribute,generation,gen_001,"In web accessibility, an aria attribute is",0.718289,"[0.401655, 0.333465, 0.651198, 0.718289, 0.19982, 0.413159, 0.164339, 0.230444, 0.11681, 0.213586, 0.236893, 0.358271]",3,1.862199,"[6, 7]",2,"In web accessibility, an aria attribute is",0.0,15000,160m
pythia-160m-deduped,step15000,aria attribute,generation,gen_002,"For screen reader users, aria attributes",0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,2.484907,[7],2,"For screen reader users, aria attributes",0.3333333333333333,15000,160m
pythia-160m-deduped,step15000,aria attribute,generation,gen_003,"To use aria attributes correctly, developers should",0.685145,"[0.17265, 0.318929, 0.288789, 0.685145, 0.103822, 0.251554, 0.130738, 0.15237, 0.274029, 0.074977, 0.141065, 0.382168]",3,1.92495,"[4, 5]",2,"To use aria attributes correctly, developers should",0.0,15000,160m
pythia-160m-deduped,step15000,aria attribute,generation,gen_004,"Without appropriate aria attributes, custom widgets may",0.705698,"[0.23067, 0.325993, 0.094672, 0.705698, 0.072956, 0.190478, 0.21433, 0.090526, 0.399858, 0.080762, 0.157094, 0.283926]",3,1.868761,"[4, 5]",2,"Without appropriate aria attributes, custom widgets may",0.0,15000,160m
pythia-160m-deduped,step15000,aria attribute,generation,gen_005,An accessibility audit found missing aria attributes. This means,0.378612,"[0.19918, 0.341798, 0.095243, 0.015183, 0.034719, 0.019194, 0.034797, 0.050291, 0.188845, 0.120657, 0.378612, 0.274166]",10,1.755982,"[7, 8]",2,An accessibility audit found missing aria attributes. This means,0.3333333333333333,15000,160m
pythia-160m-deduped,step15000,aria attribute,generation,gen_006,"When creating custom components, aria attributes ensure",0.715784,"[0.176806, 0.194519, 0.319351, 0.642504, 0.084462, 0.715784, 0.168093, 0.136536, 0.128438, 0.295224, 0.125796, 0.395393]",5,1.505877,"[7, 8]",2,"When creating custom components, aria attributes ensure",0.0,15000,160m
pythia-160m-deduped,step30000,screen reader,generation,gen_001,"In web accessibility, a screen reader is",0.690446,"[0.366312, 0.623732, 0.690446, 0.678853, 0.252152, 0.300093, 0.123657, 0.389859, 0.081188, 0.171535, 0.069705, 0.059013]",2,2.084842,"[6, 7]",2,"In web accessibility, a screen reader is",0.6666666666666666,30000,160m
pythia-160m-deduped,step30000,screen reader,generation,gen_002,"For blind users, a screen reader",0.679203,"[0.379323, 0.582584, 0.679203, 0.660359, 0.290025, 0.330988, 0.072107, 0.380684, 0.105796, 0.18805, 0.085557, 0.158998]",2,2.025311,"[6, 7]",2,"For blind users, a screen reader",0.6666666666666666,30000,160m
pythia-160m-deduped,step30000,screen reader,generation,gen_003,"To ensure screen reader compatibility, developers should",0.605191,"[0.472211, 0.416248, 0.442764, 0.600162, 0.605191, 0.54854, 0.18358, 0.295116, 0.084411, 0.190805, 0.205702, 0.192314]",4,1.111585,"[3, 4]",2,"To ensure screen reader compatibility, developers should",0.6666666666666666,30000,160m
pythia-160m-deduped,step30000,screen reader,generation,gen_004,"Without proper screen reader support, visually impaired users may",0.62979,"[0.392485, 0.56146, 0.474355, 0.62979, 0.244007, 0.43681, 0.088527, 0.267297, 0.139043, 0.173651, 0.12605, 0.235984]",3,2.21085,"[3, 4]",2,"Without proper screen reader support, visually impaired users may",1.0,30000,160m
pythia-160m-deduped,step30000,screen reader,generation,gen_005,An accessibility audit found that the site is not screen reader friendly. This means,0.654764,"[0.295163, 0.607699, 0.641989, 0.654764, 0.356519, 0.268667, 0.057187, 0.639507, 0.048245, 0.049352, 0.131188, 0.31564]",3,2.020183,"[10, 11]",2,An accessibility audit found that the site is not screen reader friendly. This means,0.3333333333333333,30000,160m
pythia-160m-deduped,step30000,screen reader,generation,gen_006,"When building accessible sites, screen reader compatibility ensures",0.613656,"[0.32112, 0.543905, 0.595184, 0.613656, 0.216224, 0.247367, 0.119464, 0.434491, 0.119943, 0.190167, 0.174425, 0.360953]",3,2.236246,"[6, 7]",2,"When building accessible sites, screen reader compatibility ensures",1.0,30000,160m
pythia-160m-deduped,step30000,skip link,generation,gen_001,"In web accessibility, a skip link is",0.685867,"[0.315732, 0.364063, 0.685867, 0.650934, 0.166065, 0.391799, 0.096835, 0.332949, 0.074426, 0.32624, 0.189588, 0.563817]",2,2.172789,"[6, 7]",2,"In web accessibility, a skip link is",1.0,30000,160m
pythia-160m-deduped,step30000,skip link,generation,gen_002,"For keyboard navigation, a skip link",0.681699,"[0.327532, 0.438426, 0.681699, 0.656502, 0.178765, 0.386892, 0.082606, 0.385718, 0.054834, 0.203374, 0.205137, 0.423612]",2,2.197606,"[6, 7]",2,"For keyboard navigation, a skip link",0.6666666666666666,30000,160m
pythia-160m-deduped,step30000,skip link,generation,gen_003,"To implement a skip link, developers should",0.637366,"[0.352215, 0.4648, 0.637366, 0.599711, 0.168143, 0.299739, 0.069153, 0.327902, 0.0572, 0.120923, 0.266458, 0.342602]",2,2.266267,"[4, 5]",2,"To implement a skip link, developers should",0.6666666666666666,30000,160m
pythia-160m-deduped,step30000,skip link,generation,gen_004,"Without a skip link, keyboard users may",0.665172,"[0.4257, 0.401168, 0.665172, 0.617467, 0.343253, 0.162564, 0.04264, 0.230563, 0.04351, 0.074358, 0.140715, 0.259038]",2,2.254075,"[3, 4]",2,"Without a skip link, keyboard users may",0.3333333333333333,30000,160m
pythia-160m-deduped,step30000,skip link,generation,gen_005,An accessibility review noted the absence of a skip link. This means,0.679652,"[0.330302, 0.397672, 0.679652, 0.661903, 0.191591, 0.411127, 0.05509, 0.338889, 0.037654, 0.142687, 0.254666, 0.560792]",2,2.13338,"[9, 10]",2,An accessibility review noted the absence of a skip link. This means,0.3333333333333333,30000,160m
pythia-160m-deduped,step30000,skip link,generation,gen_006,"When designing accessible navigation, a skip link ensures",0.688084,"[0.302673, 0.41539, 0.688084, 0.655442, 0.164301, 0.325592, 0.125512, 0.32336, 0.061063, 0.226583, 0.234744, 0.541892]",2,2.208336,"[7, 8]",2,"When designing accessible navigation, a skip link ensures",0.3333333333333333,30000,160m
pythia-160m-deduped,step30000,alt text,generation,gen_001,"In web accessibility, alt text is",0.636371,"[0.326875, 0.636371, 0.44594, 0.564985, 0.213329, 0.603809, 0.151297, 0.329424, 0.064631, 0.136157, 0.125911, 0.483993]",1,2.075568,"[5, 6]",2,"In web accessibility, alt text is",0.0,30000,160m
pythia-160m-deduped,step30000,alt text,generation,gen_002,"For blind users, alt text",0.62076,"[0.327659, 0.62076, 0.462917, 0.566986, 0.16694, 0.598145, 0.11107, 0.3032, 0.042034, 0.155174, 0.113881, 0.308868]",1,1.99771,"[5, 6]",2,"For blind users, alt text",0.3333333333333333,30000,160m
pythia-160m-deduped,step30000,alt text,generation,gen_003,"To write effective alt text, content creators should",0.69869,"[0.528917, 0.658086, 0.382686, 0.69869, 0.156269, 0.295847, 0.088754, 0.320932, 0.089811, 0.059922, 0.111799, 0.43841]",3,1.929031,"[4, 5]",2,"To write effective alt text, content creators should",0.6666666666666666,30000,160m
pythia-160m-deduped,step30000,alt text,generation,gen_004,"Without alt text, screen reader users may",0.597234,"[0.514025, 0.597234, 0.416467, 0.585415, 0.421913, 0.412716, 0.136678, 0.23834, 0.219926, 0.026176, 0.080022, 0.178006]",1,2.068335,"[2, 3]",2,"Without alt text, screen reader users may",0.3333333333333333,30000,160m
pythia-160m-deduped,step30000,alt text,generation,gen_005,An accessibility scan found images lacking alt text. This means,0.699011,"[0.46682, 0.699011, 0.364953, 0.653049, 0.430521, 0.46735, 0.068617, 0.355372, 0.10141, 0.077974, 0.0942, 0.400327]",1,1.695533,"[7, 8]",2,An accessibility scan found images lacking alt text. This means,0.3333333333333333,30000,160m
pythia-160m-deduped,step30000,alt text,generation,gen_006,"When publishing web content, alt text ensures",0.649881,"[0.359425, 0.620093, 0.419387, 0.540716, 0.247306, 0.649881, 0.169222, 0.3241, 0.081704, 0.163249, 0.078316, 0.434791]",5,1.313188,"[6, 7]",2,"When publishing web content, alt text ensures",0.3333333333333333,30000,160m
pythia-160m-deduped,step30000,color contrast,generation,gen_001,"In web accessibility, color contrast is",0.57565,"[0.293483, 0.460678, 0.544528, 0.57565, 0.245596, 0.378409, 0.164641, 0.358136, 0.096014, 0.168383, 0.21773, 0.320195]",3,2.279322,"[5, 6]",2,"In web accessibility, color contrast is",0.0,30000,160m
pythia-160m-deduped,step30000,color contrast,generation,gen_002,"For users with low vision, color contrast",0.622645,"[0.287877, 0.374743, 0.607118, 0.622645, 0.226616, 0.430825, 0.204604, 0.36444, 0.109703, 0.144201, 0.235963, 0.32032]",3,2.136336,"[7, 8]",2,"For users with low vision, color contrast",0.0,30000,160m
pythia-160m-deduped,step30000,color contrast,generation,gen_003,"To achieve sufficient color contrast, designers should",0.643263,"[0.542447, 0.516958, 0.428112, 0.643263, 0.384268, 0.230005, 0.076787, 0.437199, 0.113695, 0.122647, 0.254413, 0.345575]",3,2.155481,"[4, 5]",2,"To achieve sufficient color contrast, designers should",0.0,30000,160m
pythia-160m-deduped,step30000,color contrast,generation,gen_004,"Without adequate color contrast, users with visual impairments may",0.6124,"[0.531724, 0.520326, 0.414991, 0.6124, 0.388118, 0.136346, 0.075664, 0.284955, 0.143224, 0.093403, 0.252736, 0.358893]",3,2.206129,"[3, 4]",2,"Without adequate color contrast, users with visual impairments may",0.3333333333333333,30000,160m
pythia-160m-deduped,step30000,color contrast,generation,gen_005,An accessibility checker flagged poor color contrast. This means,0.647117,"[0.428667, 0.450537, 0.483773, 0.647117, 0.294123, 0.276, 0.100074, 0.406491, 0.126209, 0.127604, 0.216779, 0.33634]",3,2.13206,"[8, 9]",2,An accessibility checker flagged poor color contrast. This means,0.3333333333333333,30000,160m
pythia-160m-deduped,step30000,color contrast,generation,gen_006,"When selecting color palettes, color contrast ensures",0.665447,"[0.288477, 0.312565, 0.643066, 0.665447, 0.237069, 0.33998, 0.232734, 0.436117, 0.058024, 0.089555, 0.166161, 0.228137]",3,2.029272,"[7, 8]",2,"When selecting color palettes, color contrast ensures",0.0,30000,160m
pythia-160m-deduped,step30000,focus indicator,generation,gen_001,"In web accessibility, a focus indicator is",0.750528,"[0.454041, 0.523653, 0.750528, 0.635138, 0.185653, 0.232926, 0.04533, 0.391131, 0.056946, 0.078034, 0.081948, 0.321572]",2,1.726396,"[6, 7]",2,"In web accessibility, a focus indicator is",1.0,30000,160m
pythia-160m-deduped,step30000,focus indicator,generation,gen_002,"For keyboard users, a focus indicator",0.748799,"[0.152989, 0.553263, 0.748799, 0.632283, 0.184796, 0.248602, 0.054144, 0.319581, 0.029702, 0.075038, 0.105613, 0.28001]",2,1.79212,"[6, 7]",2,"For keyboard users, a focus indicator",0.3333333333333333,30000,160m
pythia-160m-deduped,step30000,focus indicator,generation,gen_003,"To implement visible focus indicators, developers should",0.726038,"[0.32138, 0.532157, 0.24409, 0.726038, 0.085084, 0.340872, 0.143101, 0.125877, 0.43372, 0.102404, 0.103683, 0.420386]",3,1.84362,"[5, 6]",2,"To implement visible focus indicators, developers should",0.6666666666666666,30000,160m
pythia-160m-deduped,step30000,focus indicator,generation,gen_004,"Without a focus indicator, keyboard-only users may",0.674963,"[0.545305, 0.546969, 0.674963, 0.620661, 0.49267, 0.296101, 0.045366, 0.172846, 0.046534, 0.090116, 0.127695, 0.264]",2,2.12629,"[3, 4]",2,"Without a focus indicator, keyboard-only users may",0.3333333333333333,30000,160m
pythia-160m-deduped,step30000,focus indicator,generation,gen_005,A usability test revealed missing focus indicators. This means,0.341284,"[0.2017, 0.191624, 0.017155, 0.024433, 0.014529, 0.010576, 0.013323, 0.023872, 0.109501, 0.073923, 0.271919, 0.341284]",11,2.319863,"[7, 8]",2,A usability test revealed missing focus indicators. This means,0.3333333333333333,30000,160m
